0,A,1,7:35,8:28
0,A,2,8:33,9:26
0,A,3,9:31,10:24
0,A,4,10:29,11:22
0,A,5,11:27,13:05
0,A,6,13:09,14:02
0,B,1,9:31,10:24
0,B,2,10:29,11:22
0,B,3,11:27,13:05
0,B,4,13:09,14:02
0,B,7,7:35,8:28
0,B,8,8:33,9:26
0,EAA,1,7:45,8:36
0,EAA,2,8:41,9:32
0,EAA,3,9:37,10:28
0,EAA,4,10:33,11:24
0,EAA,5,11:29,13:07
0,EAA,6,13:11,14:02
0,EAB,1,9:37,10:28
0,EAB,2,10:33,11:24
0,EAB,3,11:29,13:07
0,EAB,4,13:11,14:02
0,EAB,7,7:45,8:36
0,EAB,8,8:41,9:32
0,EAC,1,11:29,13:07
0,EAC,2,13:11,14:02
0,EAC,5,7:45,8:36
0,EAC,6,8:41,9:32
0,EAC,7,9:37,10:28
0,EAC,8,10:33,11:24
0,EAD,3,7:45,8:36
0,EAD,4,8:41,9:32
0,EAD,5,9:37,10:28
0,EAD,6,10:33,11:24
0,EAD,7,11:29,13:07
0,EAD,8,13:11,14:02
0,EAE,1,13:11,14:02
0,EAE,2,11:29,13:07
0,EAE,3,10:33,11:24
0,EAE,4,9:37,10:28
0,EAE,5,8:41,9:32
0,EAE,6,7:45,8:36
0,EAF,1,10:33,11:24
0,EAF,2,9:37,10:28
0,EAF,3,8:41,9:32
0,EAF,4,7:45,8:36
0,EAF,7,13:11,14:02
0,EAF,8,11:29,13:07
0,EAG,1,8:41,9:32
0,EAG,2,7:45,8:36
0,EAG,5,13:11,14:02
0,EAG,6,11:29,13:07
0,EAG,7,10:33,11:24
0,EAG,8,9:37,10:28
0,EAH,3,13:11,14:02
0,EAH,4,11:29,13:07
0,EAH,5,10:33,11:24
0,EAH,6,9:37,10:28
0,EAH,7,8:41,9:32
0,EAH,8,7:45,8:36
0,C,1,11:27,13:05
0,C,2,13:09,14:02
0,C,5,7:35,8:28
0,C,6,8:33,9:26
0,C,7,9:31,10:24
0,C,8,10:29,11:22
0,D,3,7:35,8:28
0,D,4,8:33,9:26
0,D,5,9:31,10:24
0,D,6,10:29,11:22
0,D,7,11:27,13:05
0,D,8,13:09,14:02
0,E,1,13:09,14:02
0,E,2,11:27,13:05
0,E,3,10:29,11:22
0,E,4,9:31,10:24
0,E,5,8:33,9:26
0,E,6,7:35,8:28
0,F,1,10:29,11:22
0,F,2,9:31,10:24
0,F,3,8:33,9:26
0,F,4,7:35,8:28
0,F,7,13:09,14:02
0,F,8,11:27,13:05
0,G,1,8:33,9:26
0,G,2,7:35,8:28
0,G,5,13:09,14:02
0,G,6,11:27,13:04
0,G,7,10:29,11:22
0,G,8,9:31,10:24
0,H,3,13:09,14:02
0,H,4,11:27,13:05
0,H,5,10:29,11:22
0,H,6,9:31,10:24
0,H,7,8:33,9:26
0,H,8,7:35,8:28
1,A,1,7:20,8:06
1,A,2,8:11,8:53
1,A,3,8:58,9:40
1,A,4,9:45,10:27
1,A,5,10:32,11:14
1,A,6,11:19,12:02
1,B,1,8:58,9:40
1,B,2,9:45,10:27
1,B,3,10:32,11:14
1,B,4,11:19,12:02
1,B,7,7:20,8:06
1,B,8,8:11,8:53
1,C,1,10:32,11:14
1,C,2,11:19,12:02
1,C,5,7:20,8:06
1,C,6,8:11,8:53
1,C,7,8:58,9:40
1,C,8,9:45,10:27
1,D,3,7:20,8:06
1,D,4,8:11,8:53
1,D,5,8:58,9:40
1,D,6,9:45,10:27
1,D,7,10:32,11:14
1,D,8,11:19,12:02
1,E,1,11:19,12:02
1,E,2,10:32,11:14
1,E,3,9:45,10:27
1,E,4,8:58,9:40
1,E,5,8:11,8:53
1,E,6,7:20,8:06
1,F,1,9:45,10:27
1,F,2,8:58,9:40
1,F,3,8:11,8:53
1,F,4,7:20,8:06
1,F,7,11:19,12:02
1,F,8,10:32,11:14
1,G,1,8:11,8:53
1,G,2,7:20,8:06
1,G,5,11:19,12:02
1,G,6,10:32,11:14
1,G,7,9:45,10:27
1,G,8,8:58,9:40
1,H,3,11:19,12:02
1,H,4,10:32,11:14
1,H,5,9:45,10:27
1,H,6,8:58,9:40
1,H,7,8:11,8:53
1,H,8,7:20,8:06
2,APL,1,8:27,9:09
2,APL,2,9:14,9:56
2,APL,3,10:01,10:43
2,APL,4,10:48,11:30
2,APL,5,11:35,13:15
2,APL,6,13:20,14:02
2,BPL,1,10:01,10:43
2,BPL,2,10:48,11:30
2,BPL,3,11:35,13:15
2,BPL,4,13:20,14:02
2,BPL,7,8:27,9:09
2,BPL,8,9:14,9:56
2,CPL,1,11:35,13:15
2,CPL,2,13:20,14:02
2,CPL,5,8:27,9:09
2,CPL,6,9:14,9:56
2,CPL,7,10:01,10:43
2,CPL,8,10:48,11:30
2,DPL,3,8:27,9:09
2,DPL,4,9:14,9:56
2,DPL,5,10:01,10:43
2,DPL,6,10:48,11:30
2,DPL,7,11:35,13:15
2,DPL,8,13:20,14:02
2,EPL,1,13:20,14:02
2,EPL,2,11:35,13:15
2,EPL,3,10:48,11:30
2,EPL,4,10:01,10:43
2,EPL,5,9:14,9:56
2,EPL,6,8:27,9:09
2,FPL,1,10:48,11:30
2,FPL,2,10:01,10:43
2,FPL,3,9:14,9:56
2,FPL,4,8:27,9:09
2,FPL,7,13:20,14:02
2,FPL,8,11:35,13:15
2,GPL,1,9:14,9:56
2,GPL,2,8:27,9:09
2,GPL,5,13:20,14:02
2,GPL,6,11:35,13:15
2,GPL,7,10:48,11:30
2,GPL,8,10:01,10:43
2,HPL,3,13:20,14:02
2,HPL,4,11:35,13:15
2,HPL,5,10:48,11:30
2,HPL,6,10:01,10:43
2,HPL,7,9:14,9:56
2,HPL,8,8:27,9:09
3,M1,1,9:50,11:50
3,M1,2,7:25,9:45
3,M2,3,9:50,11:50
3,M2,4,7:25,9:45
3,M3,5,9:50,11:50
3,M3,6,7:25,9:45
3,M4,7,9:50,11:50
3,M4,8,7:25,9:45
3,Y1,1,7:25,9:45
3,Y1,2,9:50,11:50
3,Y2,3,7:25,9:45
3,Y2,4,9:50,11:50
3,Y3,5,7:25,9:45
3,Y3,6,9:50,11:50
3,Y4,7,7:25,9:45
3,Y4,8,9:50,11:50
2,S,1,7:55,8:27
2,S,2,8:32,9:04
2,S,3,9:09,9:41
2,S,4,9:46,10:18
2,S,5,10:23,10:55
2,S,6,11:00,11:32
2,S,7,11:37,13:15
2,S,8,13:20,13:52
2,SS,1,13:20,13:52
2,SS,2,11:37,13:15
2,SS,3,11:00,11:32
2,SS,4,10:23,10:55
2,SS,5,9:46,10:18
2,SS,6,9:09,9:41
2,SS,7,8:32,9:04
2,SS,8,7:55,8:27
2,ATD,1,9:20,9:55
2,ATD,2,10:00,10:31
2,ATD,3,10:36,11:07
2,ATD,4,11:12,11:43
2,ATD,5,11:48,13:26
2,ATD,6,13:31,14:02
2,HTD,3,13:31,14:02
2,HTD,4,11:48,13:26
2,HTD,5,11:12,11:43
2,HTD,6,10:36,11:07
2,HTD,7,10:00,10:31
2,HTD,8,9:20,9:55
2,BTD,1,10:36,11:07
2,BTD,2,11:12,11:43
2,BTD,3,11:48,13:26
2,BTD,4,13:31,14:02
2,BTD,7,9:20,9:55
2,BTD,8,10:00,10:31
2,DTD,3,9:20,9:55
2,DTD,4,10:00,10:31
2,DTD,5,10:36,11:07
2,DTD,6,11:12,11:43
2,DTD,7,11:48,13:26
2,DTD,8,13:31,14:02